id,title_original,title_fa,title_romanized,title_gloss_en,title_gloss_type,author_id,author_en,author_fa,translator_id,translator_fa,translator_en,year_original,year_persian,reprint_status,reprint_number,notes_fa,notes_en,source_appendix
TRW_0591,The Wind in the Willows: The Open Road,باد در میان شاخه‌های بید,Bād dar Miyān-e Shākheh-hā-ye Bid,Wind Among the Willow Branches,ai_literal_gloss,FA_0175,Kenneth Grahame,کنت گراهام,TR_0565,ش‍اه‍ده‌ س‍ع‍ی‍دی,Shahedeh Saeidi,2006,1378,yes,multiple,,,Appendix C
TRW_0592,The Jungle Book,جنگل,Jangal,The Jungle,ai_literal_gloss,FA_0278,Rudyard Kipling,رادیرد کیپلینگ,TR_0005,اب‍وال‍ف‍ض‍ل‌ م‍ی‍رب‍ه‍اء,Abolfazl Mirbaha,1894,1340,yes,multiple,,,Appendix C
TRW_0593,The Cat That Walked by Himself,گربه‌ای که به راه خود می‌رفت,Gorbeh'i ke be Rāh-e Khod Miraft,The Cat Who Walked by Himself,official_translation,FA_0278,Rudyard Kipling,رادیرد کیپلینگ,TR_0431,ن‍اص‍ر ای‍ران‍ی‌,Naser Irani,1902,1371,yes,4,,,Appendix C
TRW_0594,Just So Stories,از آن روز بود که...,Az Ān Ruz Bud ke...,That's How It Happened...,ai_literal_gloss,FA_0278,Rudyard Kipling,رادیرد کیپلینگ,TR_0332,م‍ری‍م‌ پ‍ورح‍س‍ی‍ن‍ی‌,Maryam Pourhosseini,1902,1381,no,NA,,,Appendix C
TRW_0595,Captains Courageous,ناخداهای شجاع,Nākhodāhā-ye Shojā',Captains Courageous,official_translation,FA_0278,Rudyard Kipling,رادیرد کیپلینگ,TR_0027,ع‍ل‍ی‌ ف‍اطم‍ی‍ان,Ali Fatemian,1896,1379,yes,multiple,,,Appendix C
TRW_0596,The Man Who Would Be King,مردی که می‌خواست سلطان باشد,Mardi ke Mikhāst Soltān Bāshad,The Man Who Wanted to Be King,ai_literal_gloss,FA_0278,Rudyard Kipling,رادیرد کیپلینگ,TR_0299,مهسا خلیلی,Mahsa Khalili,1888,1389,no,NA,,,Appendix C
TRW_0597,They,آن‌ها,Ān-hā,They,official_translation,FA_0278,Rudyard Kipling,رادیرد کیپلینگ,TR_0338,مرضیه خسروی,Marzieh Khosravi,2011,1393,no,NA,,,Appendix C
TRW_0598,Herland,زنستان,Zanestān,Land of Women,ai_literal_gloss,FA_0044,Charlotte Perkins Gilman,شارلوت پرکینز گیلمن,TR_0454,نوشین احمدی‌خراسانی,Noushin Ahmadi Khorasani,1915,1389,yes,4,,,Appendix C
TRW_0599,Illusions II: The Adventures of a Reluctant Student,پندارها ۲,Pendārhā 2,Illusions 2,ai_literal_gloss,FA_0263,Richard Bach,ریچارد باخ,TR_0302,مهسا یزدانی,Mahsa Yazdani,2014,1395,yes,multiple,,,Appendix C
TRW_0600,Illusions: The Adventures of a Reluctant Messiah,پندار,Pendār,Illusions,ai_literal_gloss,FA_0263,Richard Bach,ریچارد باخ,TR_0270,لادن جهانسوز,Ladan Jahansouz,1977,1379,yes,10,,,Appendix C
TRW_0601,The Bridge Across Forever,پلی به سوی جاودانگی,Poli be Suy-e Jāvedānegi,Bridge to Eternity,ai_literal_gloss,FA_0263,Richard Bach,ریچارد باخ,TR_0140,فهیمه سارخانی,Fahimeh Sarkhani,1984,1379,yes,3,,,Appendix C
TRW_0602,Out of My Mind: The Discovery of Saunders-Vixen,اوهام,Ohām,Delusions,ai_literal_gloss,FA_0263,Richard Bach,ریچارد باخ,TR_0545,س‍پ‍ی‍ده‌ ع‍ن‍دل‍ی‍ب‌,Sepideh Andalib,1999,1369,yes,multiple,,,Appendix C
TRW_0603,Running from Safety: An Adventure of the Spirit,گریز از سرزمین امن: یک ماجرای روحی,Goriz az Sarzamin-e Amn: Yek Mājerā-ye Ruhi,Escape from the Safe Land: A Spiritual Adventure,ai_literal_gloss,FA_0263,Richard Bach,ریچارد باخ,TR_0113,داور آل‌م‍ح‍م‍د,Davar Al-e-Mohammad,1995,1383,yes,2,,,Appendix C
TRW_0604,Messiah's Handbook: Reminders for the Advanced Soul,راهنمای جان‌های متعالی,Rāhnamā-ye Jān-hā-ye Mota'āli,Guide for Advanced Souls,ai_literal_gloss,FA_0263,Richard Bach,ریچارد باخ,TR_0560,ش‍ق‍ای‍ق‌ ق‍ن‍ده‍اری‌,Shaghayegh Ghandehari,2004,1384,yes,multiple,,,Appendix C
TRW_0605,A Gift of Wings,هدیه‌ی پرواز,Hediyeh-ye Parvāz,A Gift of Flight,ai_literal_gloss,FA_0263,Richard Bach,ریچارد باخ,TR_0162,ف‍رن‍وش‌ گ‍ی‍وه‌ک‍ی‌,Farnoush Givehki,1974,1385,no,NA,,,Appendix C
TRW_0606,Hypnotizing Maria‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,هیپنوتیزم ماریا,Hipnotizm-e Maria,Hypnotizing Maria,official_translation,FA_0263,Richard Bach,ریچارد باخ,TR_0145,فرانک سالاری,Faranak Salari,2009,1389,yes,2,,,Appendix C
TRW_0607,Jonathan Livingston Seagull,پرنده‌ای بنام آذرباد,Parandeh'i be Nām-e Āzarbād,A Bird Named Azarbad,ai_literal_gloss,FA_0263,Richard Bach,ریچارد باخ,TR_0608,س‍وداب‍ه‌ پ‍رت‍وی‌,Soudabeh Partovi,1970,1352,yes,4,,,Appendix C
TRW_0608,There's No Such Place as Far Away,دور و بس نزدیک,Dur va Bas Nazdik,"Far Away, Yet Very Near",ai_literal_gloss,FA_0263,Richard Bach,ریچارد باخ,TR_0136,اس‍ف‍ن‍دی‍ار ب‍ه‍ار,Esfandiar Bahar,1979,1363,yes,multiple,,,Appendix C
TRW_0609,One,یگانه,Yegāneh,One,official_translation,FA_0263,Richard Bach,ریچارد باخ,TR_0545,س‍پ‍ی‍ده‌ ع‍ن‍دل‍ی‍ب‌,Sepideh Andalib,1988,1371,yes,multiple,,,Appendix C
TRW_0610,Snow Womble,موش برفی,Mush-e Barfi,Snow Mouse,ai_literal_gloss,FA_0080,Elisabeth Beresford,الیزابت برسفورد,TR_0023,اکرم سعیدالسادات‌منشادی,Akram Saeidolsadat Menshadi,1975,1398,no,NA,,,Appendix C
TRW_0611,Ludo and the Star Horse,پسرک و اسب خورشید,Pesarak va Asb-e Khorshid,The Boy and the Sun Horse,ai_literal_gloss,FA_0210,Mary Stewart,مری استوارت,TR_0310,مجید عمیق,Majid Amigh,1974,1377,yes,multiple,,,Appendix C
TRW_0612,NA,داستان‌های ایزوپ,Dāstān-hā-ye Izoup,Aesop's Stories,ai_literal_gloss,FA_0210,Mary Stewart,مری استوارت,TR_0568,شهلا انسانی,Shahla Ensani,NA,1384,no,NA,,,Appendix C
TRW_0613,The Hollow Hills,تپه‌های تو خالی (افسانه ولین),Tappeh-hā-ye Tu Khāli (Afsāneh-ye Velin),The Hollow Hills (The Legend of Merlin),ai_literal_gloss,FA_0210,Mary Stewart,مری استوارت,TR_0021,اک‍ب‍ر م‍ی‍رم‍طه‍ر,Akbar Mirmotahar,1974,1384,yes,multiple,,,Appendix C
TRW_0614,NA,هزار و یک شب: علاءالدین و چراغ جادو,Hezār o Yek Shab: Alāeddin va Cherāgh-e Jādu,One Thousand and One Nights: Aladdin and the Magic Lamp,ai_literal_gloss,FA_0210,Mary Stewart,مری استوارت,TR_0396,محمدرضا مرعشی‌پور,Mohammadreza Marashipour,NA,1385,no,NA,,,Appendix C
TRW_0615,The Guns of Avalon,تفنگ‌های آوالون,Tofang-hā-ye Āvālon,The Guns of Avalon,official_translation,FA_0277,Roger Zelazny,راجر زلازنی,TR_0477,پیمان اسماعیلیان,Peyman Esmaeilian,1972,1397,yes,multiple,,,Appendix C
TRW_0616,Sign of the Unicorn,نشان تکشاخ,Neshān-e Takshākh,Sign of the Unicorn,official_translation,FA_0277,Roger Zelazny,راجر زلازنی,TR_0477,پیمان اسماعیلیان,Peyman Esmaeilian,1975,1397,no,NA,,,Appendix C
TRW_0617,The Hand of Oberon,دست آبه‌ران,Dast-e Ābehrān,The Hand of Oberon,official_translation,FA_0277,Roger Zelazny,راجر زلازنی,TR_0477,پیمان اسماعیلیان,Peyman Esmaeilian,1976,1397,no,NA,,,Appendix C
TRW_0618,Nine Princes in Amber,نه شهریار امبر,Noh Shahriyār-e Amber,Nine Princes of Amber,ai_literal_gloss,FA_0277,Roger Zelazny,راجر زلازنی,TR_0477,پیمان اسماعیلیان,Peyman Esmaeilian,1970,1397,no,NA,,,Appendix C
TRW_0619,Watership Down,کوچ,Kuch,The Migration,ai_literal_gloss,FA_0262,Richard Adams,ریچارد آدامز,TR_0566,شهین احمدی,Shahin Ahmadi,1972,1364,yes,multiple,,,Appendix C
TRW_0620,The Princess Bride,عروسی شاهدخت,Arusi-ye Shāhdokht,The Princess's Wedding,ai_literal_gloss,FA_0328,William Goldman,ویلیام گلدمن,TR_0277,ليلا طاهری,Leila Taheri,1987,1398,no,NA,,,Appendix C
TRW_0621,Good People,آدمای خوب,Ādamā-ye Khub,Good People,ai_literal_gloss,FA_0064,David Lindsay,دیوید لیندزی,TR_0629,یاسین محمدی,Yasin Mohammadi,2011,1391,no,NA,,,Appendix C
TRW_0622,‬Rabbit Hole‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,لانه خرگوش,Lāneh-ye Khargush,Rabbit Hole,official_translation,FA_0064,David Lindsay,دیوید لیندزی,TR_0322,مرجان موسوی‌کوشا,Marjan Mousavi Koosha,2006,1387,yes,multiple,,,Appendix C
TRW_0623,The Story of Doctor Dolittle,دکتر دولیتل,Doktor Dolitel,Doctor Dolittle,ai_literal_gloss,FA_0122,Hugh Lofting,هیو لافتینگ,TR_0236,ایراندخت اردیبهشتی,Irandokht Ordibeheshti,1920,1351,yes,2,,,Appendix C
TRW_0624,Doctor Dolittle in the Moon,دکتر دولیتل در کره ماه,Doktor Dolitel dar Korreh-ye Māh,Doctor Dolittle on the Moon,ai_literal_gloss,FA_0122,Hugh Lofting,هیو لافتینگ,TR_0263,ک‍ی‍وان‌ اس‍لام‍ی‌,Keyvan Eslami,1928,1364,yes,multiple,,,Appendix C
TRW_0625,Doctor Dolittle's Puddleby Adventures,ماجراهای پادلبای,Mājerāhā-ye Pādelbāy,The Adventures of Puddleby,ai_literal_gloss,FA_0122,Hugh Lofting,هیو لافتینگ,TR_0379,محمد قصاع,Mohammad Ghassa,1952,1385,yes,3,,,Appendix C
TRW_0626,The Voyages of Doctor Dolittle,سفرهای دکتر دولتیل,Safarhā-ye Doktor Dolitel,The Voyages of Doctor Dolittle,official_translation,FA_0122,Hugh Lofting,هیو لافتینگ,TR_0379,محمد قصاع,Mohammad Ghassa,1922,1385,yes,3,,,Appendix C
TRW_0627,Doctor Dolittle's Post Office,اداره‌ی پست دکتر دولیتل,Edāreh-ye Post-e Doktor Dolitel,Doctor Dolittle's Post Office,official_translation,FA_0122,Hugh Lofting,هیو لافتینگ,TR_0379,محمد قصاع,Mohammad Ghassa,1923,1385,yes,2,,,Appendix C
TRW_0628,Doctor Dolittle's Circus,سیرک دکتر دولتیل,Sirk-e Doktor Dolitel,Doctor Dolittle's Circus,official_translation,FA_0122,Hugh Lofting,هیو لافتینگ,TR_0379,محمد قصاع,Mohammad Ghassa,1924,1386,yes,2,,,Appendix C
TRW_0629,Doctor Dolittle's Zoo,باغ وحش,Bāgh-e Vahsh,The Zoo,ai_literal_gloss,FA_0122,Hugh Lofting,هیو لافتینگ,TR_0379,محمد قصاع,Mohammad Ghassa,1925,1385,yes,3,,,Appendix C
TRW_0630,Doctor Dolittle's Caravan,کاروان دکتر دولیتل,Kārevān-e Doktor Dolitel,Doctor Dolittle's Caravan,official_translation,FA_0122,Hugh Lofting,هیو لافتینگ,TR_0379,محمد قصاع,Mohammad Ghassa,1926,1386,yes,2,,,Appendix C
TRW_0631,Doctor Dolittle and the Green Canary,دکتر دولیتل و قناری سبز,Doktor Dolitel va Ghanāri-ye Sabz,Doctor Dolittle and the Green Canary,official_translation,FA_0122,Hugh Lofting,هیو لافتینگ,TR_0379,محمد قصاع,Mohammad Ghassa,1950,1387,yes,2,,,Appendix C
TRW_0632,Doctor Dolittle's Return,بازگشت از ماه دکتر دولیتل,Bāzgasht az Māh-e Doktor Dolitel,Doctor Dolittle's Return from the Moon,ai_literal_gloss,FA_0122,Hugh Lofting,هیو لافتینگ,TR_0379,محمد قصاع,Mohammad Ghassa,1933,1387,yes,2,,,Appendix C
TRW_0633,Doctor Dolittle's Garden,باغ دکتر دولیتل,Bāgh-e Doktor Dolitel,Doctor Dolittle's Garden,official_translation,FA_0122,Hugh Lofting,هیو لافتینگ,TR_0379,محمد قصاع,Mohammad Ghassa,1927,1387,no,NA,,,Appendix C
TRW_0634,Doctor Dolittle and the Secret Lake,دکتر دولیتل و دریاچه‌ی سری,Doktor Dolitel va Daryācheh-ye Serri,Doctor Dolittle and the Secret Lake,official_translation,FA_0122,Hugh Lofting,هیو لافتینگ,TR_0379,محمد قصاع,Mohammad Ghassa,1948,1388,no,NA,,,Appendix C
TRW_0635,The House at Pooh Corner,خانه‌ای در بیشه‌ی پوه,Khāneh'i dar Bisheh-ye Pooh,A House in Pooh's Wood,ai_literal_gloss,FA_0001,A. A. Milne,ا. ا. میلن,TR_0087,باب‍ک‌ ح‍ج‍ت‌,Babak Hojjat,1928,1380,yes,multiple,,,Appendix C
TRW_0636,Winnie-the-Pooh,وینی پو,Wini Poo,Winnie-the-Pooh,official_translation,FA_0001,A. A. Milne,ا. ا. میلن,TR_0413,م‍ص‍طف‍ی‌ م‍ش‍ه‍دی‌زاده‌,Mostafa Mashhadizadeh,1926,1383,yes,multiple,,,Appendix C
TRW_0637,Tiggers Hate to Lose,ببری عصبی,Babri-ye Asabi,An Angry Tigger,ai_literal_gloss,FA_0001,A. A. Milne,ا. ا. میلن,TR_0652,زه‍ره‌ خ‍داپ‍رس‍ت‌,Zohreh Khodaparast,1999,1386,yes,multiple,,,Appendix C
TRW_0638,Bouncy Tigger,ببری پرشی,Babri-ye Pareshi,A Bouncy Tigger,ai_literal_gloss,FA_0001,A. A. Milne,ا. ا. میلن,TR_0652,زه‍ره‌ خ‍داپ‍رس‍ت‌,Zohreh Khodaparast,1999,1386,yes,multiple,,,Appendix C
TRW_0639,Winnie the Pooh and the Honey Tree,کندوی عسل,Kandu-ye Asal,The Honey Tree,ai_literal_gloss,FA_0001,A. A. Milne,ا. ا. میلن,TR_0652,زه‍ره‌ خ‍داپ‍رس‍ت‌,Zohreh Khodaparast,1993,1386,yes,multiple,,,Appendix C
TRW_0640,Der Piratenschatz,گنج دزدان دریایی,Ganj-e Dozdān-e Daryāyi,Pirates' Treasure,ai_literal_gloss,FA_0001,A. A. Milne,ا. ا. میلن,TR_0111,کلارا کرمی,Clara Karami,1991,1387,no,NA,,,Appendix C
TRW_0641,NA,در جستجوی رو,Dar Josteju-ye Roo,In Search of Roo,ai_literal_gloss,FA_0001,A. A. Milne,ا. ا. میلن,TR_0476,گروه فرهنگی پژواک دانش,Pejvak Danesh Cultural Group,NA,1388,no,NA,,,Appendix C
TRW_0642,NA,شب ترسناک,Shab-e Tarsnāk,A Scary Night,ai_literal_gloss,FA_0001,A. A. Milne,ا. ا. میلن,TR_0476,گروه فرهنگی پژواک دانش,Pejvak Danesh Cultural Group,NA,1388,no,NA,,,Appendix C
TRW_0643,My Very First Winnie the Pooh Growing Up Stories,در جستجوی عسل,Dar Josteju-ye Asal,In Search of Honey,ai_literal_gloss,FA_0001,A. A. Milne,ا. ا. میلن,TR_0476,گروه فرهنگی پژواک دانش,Pejvak Danesh Cultural Group,1999,1388,yes,multiple,,,Appendix C
TRW_0644,NA,ماهیگیری,Māhigiri,Fishing,ai_literal_gloss,FA_0001,A. A. Milne,ا. ا. میلن,TR_0476,گروه فرهنگی پژواک دانش,Pejvak Danesh Cultural Group,NA,1388,no,NA,,,Appendix C
TRW_0645,‬Too Much Honey‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,یک عالمه عسل,Yek Ālameh Asal,A Whole Lot of Honey,ai_literal_gloss,FA_0001,A. A. Milne,ا. ا. میلن,TR_0652,زه‍ره‌ خ‍داپ‍رس‍ت‌,Zohreh Khodaparast,2001,1391,yes,2,,,Appendix C
TRW_0646,‬Lost in the Wood‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,گمشده در جنگل,Gomshodeh dar Jangal,Lost in the Woods,official_translation,FA_0001,A. A. Milne,ا. ا. میلن,TR_0652,زه‍ره‌ خ‍داپ‍رس‍ت‌,Zohreh Khodaparast,2001,1391,no,NA,,,Appendix C
TRW_0647,‬Lost and Found‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,گمشده و پیدا شده,Gomshodeh va Peydā Shodeh,Lost and Found,official_translation,FA_0001,A. A. Milne,ا. ا. میلن,TR_0652,زه‍ره‌ خ‍داپ‍رس‍ت‌,Zohreh Khodaparast,1926,1391,no,NA,,,Appendix C
TRW_0648,Another Way to be Seen,جور دیگر باید دید,Jur-e Digar Bāyad Did,One Must See Differently,ai_literal_gloss,FA_0001,A. A. Milne,ا. ا. میلن,TR_0416,نادیا آبروان,Nadia Abravan,NA,1394,no,NA,,,Appendix C
TRW_0649,One Special Tree (Winnie the Pooh),درخت محبوب من,Derakht-e Mahbub-e Man,My Favorite Tree,ai_literal_gloss,FA_0001,A. A. Milne,ا. ا. میلن,TR_0219,حشمت سادات میرعابدینی,Heshmat Sadat Mirabedini,2010,1397,no,NA,,,Appendix C
TRW_0650,Eeyore Has a Birthday,تولد ایور,Tavallod-e Iyor,Eeyore's Birthday,official_translation,FA_0001,A. A. Milne,ا. ا. میلن,TR_0152,فرید کرمی,Farid Karami,1999,1398,no,NA,,,Appendix C
TRW_0651,Eeyore Loses a Tail,دُم گم‌شده,Dom-e Gomshodeh,The Lost Tail,ai_literal_gloss,FA_0001,A. A. Milne,ا. ا. میلن,TR_0152,فرید کرمی,Farid Karami,1991,1398,no,NA,,,Appendix C
TRW_0652,Christopher Robin Gives a Party,جشنی برای پو,Jashni barā-ye Pooh,A Party for Pooh,ai_literal_gloss,FA_0001,A. A. Milne,ا. ا. میلن,TR_0152,فرید کرمی,Farid Karami,1991,1398,no,NA,,,Appendix C
TRW_0653,Piglet Meets a Heffalump,ملاقات با هفالومپ,Molāghāt bā Heffalump,Meeting the Heffalump,ai_literal_gloss,FA_0001,A. A. Milne,ا. ا. میلن,TR_0152,فرید کرمی,Farid Karami,1990,1398,no,NA,,,Appendix C
TRW_0654,Pooh Goes Visiting and Pooh and Piglet Nearly Catch a Woozle,پو به مهمانی می‌رود و یک قصه‌ی دیگر,Pooh be Mehmāni Miravad va Yek Ghesseh-ye Digar,Pooh Goes Visiting and Another Story,ai_literal_gloss,FA_0001,A. A. Milne,ا. ا. میلن,TR_0152,فرید کرمی,Farid Karami,1998,1398,no,NA,,,Appendix C
TRW_0655,Piglet is Entirely Surrounded by Water,زندگی در سیلاب,Zendegi dar Seilāb,Life in the Flood,ai_literal_gloss,FA_0001,A. A. Milne,ا. ا. میلن,TR_0152,فرید کرمی,Farid Karami,1993,1398,no,NA,,,Appendix C
TRW_0656,An Expotition to the North Pole,سفر به قطب شمال,Safar be Ghotb-e Shomāl,Journey to the North Pole,ai_literal_gloss,FA_0001,A. A. Milne,ا. ا. میلن,TR_0152,فرید کرمی,Farid Karami,1998,1398,no,NA,,,Appendix C
TRW_0657,Kanga and Baby Roo Come to the Forest,کانگورو و بچه‌اش,Kāngoro va Bachehāsh,Kanga and Her Baby,ai_literal_gloss,FA_0001,A. A. Milne,ا. ا. میلن,TR_0152,فرید کرمی,Farid Karami,1990,1398,no,NA,,,Appendix C
TRW_0658,Winnie-the-Pooh and Some Bees,وینی پو و زنبورها,Winnie Pooh va Zanburhā,Winnie-the-Pooh and the Bees,ai_literal_gloss,FA_0001,A. A. Milne,ا. ا. میلن,TR_0152,فرید کرمی,Farid Karami,1926,1398,no,NA,,,Appendix C
TRW_0659,Rabbit Has A Busy Day,خرگوش روز شلوغی دارد,Khargush Ruz-e Sholughi Dārad,Rabbit Has a Busy Day,official_translation,FA_0001,A. A. Milne,ا. ا. میلن,TR_0152,فرید کرمی,Farid Karami,2010,1399,no,NA,,,Appendix C
TRW_0660,Pooh Invents a New Game,پو بازی تازه‌ای اختراع می‌کند,Pooh Bāzi-ye Tāzeh'i Ekhterā' Mikonad,Pooh Invents a New Game,official_translation,FA_0001,A. A. Milne,ا. ا. میلن,TR_0152,فرید کرمی,Farid Karami,1976,1399,no,NA,,,Appendix C
TRW_0661,A Search is Organized,تیم جست‌وجو,Tim-e Josteju,The Search Team,ai_literal_gloss,FA_0001,A. A. Milne,ا. ا. میلن,TR_0152,فرید کرمی,Farid Karami,1991,1399,no,NA,,,Appendix C
TRW_0662,Piglet Does a Very Grand Thing,خوکچه کار خیلی خوبی می‌کند,Khukcheh Kār-e Kheyli Khubi Mikonad,Piglet Does a Very Good Thing,ai_literal_gloss,FA_0001,A. A. Milne,ا. ا. میلن,TR_0152,فرید کرمی,Farid Karami,1991,1399,no,NA,,,Appendix C
TRW_0663,Tigger Comes to the Forest,ببری به جنگل می‌آید,Babri be Jangal Miāyad,Tigger Comes to the Forest,official_translation,FA_0001,A. A. Milne,ا. ا. میلن,TR_0152,فرید کرمی,Farid Karami,2002,1399,no,NA,,,Appendix C
TRW_0664,Tigger is unbounced,ببری نپر می‌شود,Babri Napar Mishavad,Tigger Stops Bouncing,ai_literal_gloss,FA_0001,A. A. Milne,ا. ا. میلن,TR_0152,فرید کرمی,Farid Karami,1990,1399,no,NA,,,Appendix C
TRW_0665,Christopher Robin and Pooh Come to an Enchanted Place,یک جای سحرآمیز,Yek Jā-ye Saharāmiz,An Enchanted Place,ai_literal_gloss,FA_0001,A. A. Milne,ا. ا. میلن,TR_0152,فرید کرمی,Farid Karami,1991,1399,no,NA,,,Appendix C
TRW_0666,Eeyore Findsthe Wolery,خانه‌ی جغد خراب می‌شود,Khāneh-ye Joghd Kharāb Mishavad,Owl's House Collapses,ai_literal_gloss,FA_0001,A. A. Milne,ا. ا. میلن,TR_0152,فرید کرمی,Farid Karami,1992,1399,no,NA,,,Appendix C
TRW_0667,Tiggers Dont Climb Trees,ببری‌ها از درخت بالا نمی‌روند,Babrihā az Derakht Bālā Nemiravand,Tiggers Don't Climb Trees,official_translation,FA_0001,A. A. Milne,ا. ا. میلن,TR_0152,فرید کرمی,Farid Karami,1977,1399,yes,multiple,,,Appendix C
TRW_0668,The Red House Mystery,عمارت سرخ,Emārat-e Sorkh,The Red Mansion,ai_literal_gloss,FA_0001,A. A. Milne,ا. ا. میلن,TR_0097,بهاره تقی‌زاده,Bahareh Taghizadeh,1922,1399,no,NA,,,Appendix C
