id,work_type,work_id,title_original,title_fa,title_romanized,title_gloss_en,title_gloss_type,author_id,author_en,author_fa,translator_id,translator_en,translator_fa,year_original,year_persian,reprint_status,reprint_number,notes_fa,notes_en,source_appendix
IFMD_0901,translation,TRW_0162,Norse Mythology,اساطیر نورس,Asātir-e Nors,Norse Mythology,official_translation,FA_0227,Neil Gaiman,نیل گیمن,TR_0484,Rahim Ghasemian,رحیم قاسمیان,2017,1397,yes,multiple,,,Appendix C
IFMD_0902,translation,TRW_0163,A Study in Emerald‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,اتود در سبز زمردی,Etod dar Sabz-e Zomorrodi,A Study in Emerald Green,ai_literal_gloss,FA_0227,Neil Gaiman,نیل گیمن,TR_0147,Farbod Azsan,فربد آذسن,2018,1399,yes,multiple,,,Appendix C
IFMD_0903,translation,TRW_0164,Fragile Things: Short Fictions and Wonders,چیزهای شکننده: داستان,Chizhā-ye Shekanandeh: Dāstān,Fragile Things: Stories,ai_literal_gloss,FA_0227,Neil Gaiman,نیل گیمن,TR_0298,Mahrokh Akhound,ماهرخ آخوند,2006,1399,no,NA,,,Appendix C
IFMD_0904,translation,TRW_0165,"Fortunately, The Milk",خوشبختانه، شیر,"Khoshbakhtāneh, Shir","Fortunately, the Milk",official_translation,FA_0227,Neil Gaiman,نیل گیمن,TR_0467,Parnaz Naieri,پرناز نیری,2013,1393,yes,multiple,,,Appendix C
IFMD_0905,translation,TRW_0166,Smoke and Mirrors,دود و آینه‌ها,Dud va Āyeneh-hā,Smoke and Mirrors,official_translation,FA_0227,Neil Gaiman,نیل گیمن,TR_0520,Safir Translators Group,گروه مترجمان سفیر,1998,1397,no,NA,,,Appendix C
IFMD_0906,translation,TRW_0167,Chu's Day,روز چو,Ruz-e Chu,Chu's Day,official_translation,FA_0227,Neil Gaiman,نیل گیمن,TR_0082,Azadeh Abbasi,آزاده عباسی,2013,1398,no,NA,,,Appendix C
IFMD_0907,translation,TRW_0168,Good Omens,فال نیک,Fāl-e Nik,Good Omens,official_translation,FA_0227,Neil Gaiman,نیل گیمن,TR_0597,Sogand Rajabi-Nasab,سوگند رجبی‌نسب,2006,1399,no,NA,,,Appendix C
IFMD_0908,translation,TRW_0169,Coraline,کورالاین,Korālāyn,Coraline,official_translation,FA_0227,Neil Gaiman,نیل گیمن,TR_0465,Pariya Aria,پریا آریا,2009,1386,yes,multiple,,,Appendix C
IFMD_0909,translation,TRW_0170,The Wolves in the Walls‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,گرگ‌های توی دیوار,Gorghā-ye Tu-ye Divār,The Wolves in the Walls,official_translation,FA_0227,Neil Gaiman,نیل گیمن,TR_0054,Amirreza Nourizadeh,امیررضا نوری‌زاده,2003,1389,yes,multiple,,,Appendix C
IFMD_0910,translation,TRW_0171,The Day I Swapped My Dad for Two Goldfish,روزی که پدرم را با دو ماهی طلایی عوض کردم,Ruzi ke Pedaram rā bā Do Māhi-ye Talāyi Avaz Kardam,The Day I Swapped My Dad for Two Goldfish,official_translation,FA_0227,Neil Gaiman,نیل گیمن,TR_0054,Amirreza Nourizadeh,امیررضا نوری‌زاده,2004,1394,no,NA,,,Appendix C
IFMD_0911,translation,TRW_0172,My Dad,بابای خودم,Bābā-ye Khodam,My Own Dad,ai_literal_gloss,FA_0013,Anthony Browne,آنتونی براون,TR_0180,Fatemeh Salehi,فاطمه صالحی,2000,1399,no,NA,,,Appendix C
IFMD_0912,translation,TRW_0173,The Tunnel,تونل,Tunel,The Tunnel,official_translation,FA_0013,Anthony Browne,آنتونی براون,TR_0613,Tahereh Adinehpour,طاهره آدینه‌پور,1989,1393,no,NA,,,Appendix C
IFMD_0913,translation,TRW_0174,Gorilla‬,گوریل,Guril,Gorilla,official_translation,FA_0013,Anthony Browne,آنتونی براون,TR_0613,Tahereh Adinehpour,طاهره آدینه‌پور,1983,1383,no,NA,,,Appendix C
IFMD_0914,translation,TRW_0175,Voices in the Park,یک پارک و چند صدا,Yek Pārk va Chand Sedā,One Park and Several Voices,ai_literal_gloss,FA_0013,Anthony Browne,آنتونی براون,TR_0434,Nasrin Vakili,نسرین وکیلی,1998,1395,yes,multiple,,,Appendix C
IFMD_0915,translation,TRW_0176,Little Beauty,گوریل و دوست کوچکش,Guril va Dust-e Kuchakash,The Gorilla and His Little Friend,ai_literal_gloss,FA_0013,Anthony Browne,آنتونی براون,TR_0434,Nasrin Vakili,نسرین وکیلی,2008,1396,yes,multiple,,,Appendix C
IFMD_0916,translation,TRW_0177,?....What If,راستی اگر...؟,Rāsti Agar...?,But What If...?,ai_literal_gloss,FA_0013,Anthony Browne,آنتونی براون,TR_0441,Nelly Mahjoub,نلی محجوب,2013,1399,no,NA,,,Appendix C
IFMD_0917,translation,TRW_0178,Piggybook,کتاب بچه خوک,Ketāb-e Bacheh Khuk,The Piglet Book,ai_literal_gloss,FA_0013,Anthony Browne,آنتونی براون,TR_0649,Zhila Bahman,ژیلا بهمن,2009,1398,no,NA,,,Appendix C
IFMD_0918,translation,TRW_0179,Statue of Liberty Adventure,اسرار مجسمه آزادی,Asrār-e Mojassameh-ye Āzādi,The Secrets of the Statue of Liberty,ai_literal_gloss,FA_0084,Ellen Kushner,الن کاشنر,TR_0112,Danial Kameli Rahimi,دانیال کاملی رحیمی,1986,1385,no,NA,,,Appendix C
IFMD_0919,translation,TRW_0180,Ender’s Game,بازی اندر,Bāzi-ye Ender,Ender's Game,official_translation,FA_0236,Orson Scott Card,اورسن اسکات کارد,TR_0477,Peyman Esmaeilian,پیمان اسماعیلیان,1985,1390,no,NA,,,Appendix C
IFMD_0920,translation,TRW_0181,Mr. Summer's Story,داستان آقای سامر,Dāstān-e Āghā-ye Sāmer,Mr. Summer's Story,official_translation,FA_0243,Patrick Süskind,پاتریک زوس‍ک‍ی‍ن‍د,TR_0233,Iraj Afshar,ای‍رج‌ اف‍ش‍ار,1993,1380,no,NA,,,Appendix C
IFMD_0921,translation,TRW_0182,Perfume: The Story of a Murderer,سرگذشت یک جنایتکار,Sargozasht-e Yek Jenāyatkār,The Story of a Criminal,ai_literal_gloss,FA_0243,Patrick Süskind,پاتریک زوس‍ک‍ی‍ن‍د,TR_0357,Mehdi Semsar,مهدی سمسار,1985,1372,yes,4,,,Appendix C
IFMD_0922,translation,TRW_0183,"Batman, the Dark Knight Returns",بازگشت شوالیه تاریکی,Bāzgasht-e Shovāliyeh-ye Tārikī,The Return of the Dark Knight,ai_literal_gloss,FA_0094,Frank Miller,فرانک میلر,TR_0356,Mehdi Salehi-Aghdam,مهدی صالحی‌اقدم,1986,1397,no,NA,,,Appendix C
IFMD_0923,translation,TRW_0184,House of Many Ways,خانه هزارتو,Khāneh-ye Hezārtu,The Labyrinth House,ai_literal_gloss,FA_0070,Diana Wynne Jones,دایانا وین جونز,TR_0581,Sharareh Sedigh,شراره صدیق,2008,1390,no,NA,,,Appendix C
IFMD_0924,translation,TRW_0185,Howl's Moving Castle‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,قلعه متحرک,Ghal'eh-ye Motaharrek,The Moving Castle,ai_literal_gloss,FA_0070,Diana Wynne Jones,دایانا وین جونز,TR_0581,Sharareh Sedigh,شراره صدیق,1986,1381,yes,4,این کتاب در سال‌های ۱۳۸۹- ۱۳۹۷تجدید چاپ شده است.,This book was reprinted between 2010 and 2018 (1389 to 1397).,Appendix C
IFMD_0925,translation,TRW_0186,Earwig y la Bruja,شیرین بیان و جادوگر,Shirin Bayān va Jādugar,Licorice and the Witch,ai_literal_gloss,FA_0070,Diana Wynne Jones,دایانا وین جونز,TR_0467,Parnaz Naieri,پرناز نیری,2012,1394,no,NA,,,Appendix C
IFMD_0926,translation,TRW_0187,Castle in the Air: the Sequel to Howl's Moving Castle,قلعه‌ای در آسمان، در ادامه قلعه متحرک هاول,"Ghal'eh-i dar Āsemān, dar Edāmeh-ye Ghal'eh-ye Motaharrek-e Hāwl","A Castle in the Sky, Continuing Howl's Moving Castle",ai_literal_gloss,FA_0070,Diana Wynne Jones,دایانا وین جونز,TR_0091,Bahareh Afsharnejad,ب‍ه‍اره‌ اف‍ش‍ارن‍ژاد,1990,1384,yes,multiple,,,Appendix C
IFMD_0927,translation,TRW_0188,The Thief of Always: a Fable,دزد همیشه,Dozd-e Hamisheh,The Thief of Always,official_translation,FA_0055,Clive Barker,کلایو بارکر,TR_0552,Seyed Mostafa Raziei,سید مصطفی رضیئی,1992,1388,yes,multiple,,,Appendix C
IFMD_0928,translation,TRW_0189,Julia,جولیا,Juliā,Julia,official_translation,FA_0246,Peter Straub,پیتر استراب,TR_0455,Noushin Reishahri,ن‍وش‍ی‍ن‌ ری‍ش‍ه‍ری‌,1975,1384,yes,multiple,,,Appendix C
IFMD_0929,translation,TRW_0190,The Greatest Show off Earth,بزرگترین نمایش خارج از زمین,Bozorgtarin Namāyesh-e Khārej az Zamin,The Greatest Show Outside Earth,ai_literal_gloss,FA_0199,Margaret Mahy,مارگارت ماهی,TR_0565,Shahedeh Saeidi,ش‍اه‍ده‌ س‍ع‍ی‍دی,1994,1379,no,NA,,,Appendix C
IFMD_0930,translation,TRW_0191,Bubble Trouble,حباب پردردسر,Hobāb-e Pordardesar,The Troublesome Bubble,ai_literal_gloss,FA_0199,Margaret Mahy,مارگارت ماهی,TR_0469,Parvin Alipour,پروین علی‌پور,1991,1391,yes,2,,,Appendix C
IFMD_0931,translation,TRW_0192,The Changeover,دختر ماه,Dokhtar-e Māh,Moon Girl,ai_literal_gloss,FA_0199,Margaret Mahy,مارگارت ماهی,TR_0449,Niloufar Mahdian,نیلوفر مهدیان,1984,1387,no,NA,,,Appendix C
IFMD_0932,translation,TRW_0193,The Girl Who Washed in Moonligt,دختری که در مهتاب خود را شست,Dokhtari ke dar Mahtāb Khod rā Shost,The Girl Who Washed Herself in Moonlight,official_translation,FA_0199,Margaret Mahy,مارگارت ماهی,TR_0569,Shahla Entezarian,شهلا انتظاریان,1987,1386,no,NA,,,Appendix C
IFMD_0933,translation,TRW_0194,The Five Sisters,سفر جادویی پنج خواهر,Safar-e Jāduyi-ye Panj Khāhar,The Magical Journey of Five Sisters,ai_literal_gloss,FA_0199,Margaret Mahy,مارگارت ماهی,TR_0469,Parvin Alipour,پروین علی‌پور,1999,1389,yes,2,,,Appendix C
IFMD_0934,translation,TRW_0195,The Moon & Farmer McPhee,ماه و مرد کشاورز,Māh va Mard-e Keshāvarz,The Moon and the Farmer,ai_literal_gloss,FA_0199,Margaret Mahy,مارگارت ماهی,TR_0154,Farideh Khorrami,فریده خرمی,2010,1395,no,NA,,,Appendix C
IFMD_0935,translation,TRW_0196,Last Sword of Power‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,آخرین شمشیر قدرت,Ākharin Shamshir-e Ghodrat,The Last Sword of Power,official_translation,FA_0061,David Gemmell,دیوید گمل,TR_0615,Tahereh Sedighian,طاهره صدیقیان,1988,1386,yes,2,,,Appendix C
IFMD_0936,translation,TRW_0197,Troy: Fall of Kings,ارباب کمان نقره‌ای,Arbāb-e Kamān-e Noghre'i,Lord of the Silver Bow,ai_literal_gloss,FA_0061,David Gemmell,دیوید گمل,TR_0615,Tahereh Sedighian,طاهره صدیقیان,2007,1391,no,NA,,,Appendix C
IFMD_0937,translation,TRW_0198,The Last Guardian‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,آخرین محافظ,Ākharin Mohāfez,The Last Guardian,official_translation,FA_0061,David Gemmell,دیوید گمل,TR_0553,Seyed Sajjad Hamed-Heydari,سيدسجاد حامدحيدری,1997,1397,yes,multiple,,,Appendix C
IFMD_0938,translation,TRW_0199,The Legend of Deathwalker,افسانه‌ی مرگ‌پیما,Afsāneh-ye Margpeyma,The Legend of Deathwalker,official_translation,FA_0061,David Gemmell,دیوید گمل,TR_0553,Seyed Sajjad Hamed-Heydari,سيدسجاد حامدحيدری,1999,1398,no,NA,,,Appendix C
IFMD_0939,translation,TRW_0200,The First Chronicles of Druss the Legend,نخستین ماجراجویی‌های دراس اسطوره,Nokhostin Mājerājuyi-hā-ye Druss-e Ostureh,The First Adventures of Druss the Legend,ai_literal_gloss,FA_0061,David Gemmell,دیوید گمل,TR_0553,Seyed Sajjad Hamed-Heydari,سيدسجاد حامدحيدری,1993,1397,no,NA,,,Appendix C
IFMD_0940,translation,TRW_0201,Wolf in Shadow,گرگ در سایه,Gorg dar Sāyeh,Wolf in Shadow,official_translation,FA_0061,David Gemmell,دیوید گمل,TR_0553,Seyed Sajjad Hamed-Heydari,سيدسجاد حامدحيدری,1987,1396,yes,2,,,Appendix C
IFMD_0941,translation,TRW_0202,Bloodstone‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,خون آشام,Khunāshām,Vampire,ai_literal_gloss,FA_0061,David Gemmell,دیوید گمل,TR_0553,Seyed Sajjad Hamed-Heydari,سيدسجاد حامدحيدری,2014,1397,no,NA,,,Appendix C
IFMD_0942,translation,TRW_0203,A Legend Book,اسطوره,Ostureh,Legend,ai_literal_gloss,FA_0061,David Gemmell,دیوید گمل,TR_0601,Soheila Farzinnejad,سهیلا فرزین‌نژاد,1984,1388,no,NA,,,Appendix C
IFMD_0943,translation,TRW_0204,The King Beyond the Gate,پادشاه آن سوی دروازه,Pādeshāh-e Ān Suy-e Darvāzeh,The King Beyond the Gate,official_translation,FA_0061,David Gemmell,دیوید گمل,TR_0601,Soheila Farzinnejad,سهیلا فرزین‌نژاد,1988,1389,no,NA,,,Appendix C
IFMD_0944,translation,TRW_0205,Echoes of the Great Song,پژواک آوای دوران,Pezhvāk-e Āvā-ye Dorān,Echoes of the Song of Ages,ai_literal_gloss,FA_0061,David Gemmell,دیوید گمل,TR_0601,Soheila Farzinnejad,سهیلا فرزین‌نژاد,1992,1387,no,NA,,,Appendix C
IFMD_0945,translation,TRW_0206,Morning Star,تولد اسطوره,Tavallod-e Ostureh,Birth of a Legend,ai_literal_gloss,FA_0061,David Gemmell,دیوید گمل,TR_0601,Soheila Farzinnejad,سهیلا فرزین‌نژاد,1992,1386,yes,2,,,Appendix C
IFMD_0946,translation,TRW_0207,Stormrider,توفان‌سوار,Tufān-Savār,Storm Rider,official_translation,FA_0061,David Gemmell,دیوید گمل,TR_0648,Zhaleh Farahani,ژاله فراهانی,2002,1397,no,NA,,,Appendix C
IFMD_0947,translation,TRW_0208,Iron Hand's Daughter,شاهدخت شاهین,Shāhdokht-e Shāhin,Princess Falcon,ai_literal_gloss,FA_0061,David Gemmell,دیوید گمل,TR_0648,Zhaleh Farahani,ژاله فراهانی,1995,1399,no,NA,,,Appendix C
IFMD_0948,translation,TRW_0209,Midnight Falcon,شاهین نیمه‌شب,Shāhin-e Nimeh Shab,Midnight Falcon,official_translation,FA_0061,David Gemmell,دیوید گمل,TR_0648,Zhaleh Farahani,ژاله فراهانی,1999,1396,no,NA,,,Appendix C
IFMD_0949,translation,TRW_0210,The Sword in the Storm,شمشیر در طوفان,Shamshir dar Tufān,The Sword in the Storm,official_translation,FA_0061,David Gemmell,دیوید گمل,TR_0648,Zhaleh Farahani,ژاله فراهانی,2001,1390,yes,multiple,,,Appendix C
IFMD_0950,translation,TRW_0211,Ravenheart,ریون‌هارت,Reivenhārt,Ravenheart,official_translation,FA_0061,David Gemmell,دیوید گمل,TR_0648,Zhaleh Farahani,ژاله فراهانی,2001,1397,no,NA,,,Appendix C
IFMD_0951,translation,TRW_0212,Shield of Thunder,سپر آذرخش,Separ-e Āzarakhsh,Shield of Lightning,ai_literal_gloss,FA_0061,David Gemmell,دیوید گمل,TR_0615,Tahereh Sedighian,طاهره صدیقیان,2006,1393,no,NA,,,Appendix C
IFMD_0952,translation,TRW_0213,Dark Prince‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,شاهزاده سیاه,Shāhzādeh-ye Siyāh,The Black Prince,ai_literal_gloss,FA_0061,David Gemmell,دیوید گمل,TR_0615,Tahereh Sedighian,طاهره صدیقیان,1991,1388,no,NA,,,Appendix C
IFMD_0953,translation,TRW_0214,Ghost King,شبح شاه,Shabah-e Shāh,Ghost King,ai_literal_gloss,FA_0061,David Gemmell,دیوید گمل,TR_0615,Tahereh Sedighian,طاهره صدیقیان,1988,1386,yes,2,,,Appendix C
IFMD_0954,translation,TRW_0215,The Swords of Night and Day: a Novel of Skilgannon the Damned,شمشیرهای روز و شب,Shamshirhā-ye Ruz va Shab,The Swords of Day and Night,official_translation,FA_0061,David Gemmell,دیوید گمل,TR_0615,Tahereh Sedighian,طاهره صدیقیان,2004,1392,no,NA,,,Appendix C
IFMD_0955,translation,TRW_0216,Kinghts of Dark Renown,شوالیه‌های بدنام,Shovāliyeh-hā-ye Badnām,Knights of Dark Renown,official_translation,FA_0061,David Gemmell,دیوید گمل,TR_0615,Tahereh Sedighian,طاهره صدیقیان,1989,1385,no,NA,,,Appendix C
IFMD_0956,translation,TRW_0217,White Wolf: A Novel of Druss the Legend,گرگ سفید,Gorg-e Sefid,White Wolf,official_translation,FA_0061,David Gemmell,دیوید گمل,TR_0615,Tahereh Sedighian,طاهره صدیقیان,2003,1390,yes,2,,,Appendix C
IFMD_0957,translation,TRW_0218,Troy: Fall of King,تروا,Terovā,Troy,ai_literal_gloss,FA_0061,David Gemmell,دیوید گمل,TR_0615,Tahereh Sedighian,طاهره صدیقیان,2007,1387,yes,2,,,Appendix C
IFMD_0958,translation,TRW_0219,Lion of Macedon,شیر مقدونیه,Shir-e Maghduniyeh,Lion of Macedon,official_translation,FA_0061,David Gemmell,دیوید گمل,TR_0615,Tahereh Sedighian,طاهره صدیقیان,1992,1389,no,NA,,,Appendix C
IFMD_0959,translation,TRW_0220,She is the Darkness,او تاریکی است,U Tārikī Ast,She Is the Darkness,official_translation,FA_0106,Glen Cook,گلن کوک,TR_0017,Aida Keshvari,آیدا کشوری,1997,1398,no,NA,,,Appendix C
IFMD_0960,translation,TRW_0221,Shadow Games,بازی‌های سایه,Bāzi-hā-ye Sāyeh,Shadow Games,official_translation,FA_0106,Glen Cook,گلن کوک,TR_0017,Aida Keshvari,آیدا کشوری,1989,1395,no,NA,,,Appendix C
IFMD_0961,translation,TRW_0222,The White Rose,رز سپید,Roz-e Sepid,The White Rose,official_translation,FA_0106,Glen Cook,گلن کوک,TR_0017,Aida Keshvari,آیدا کشوری,1985,1395,no,NA,,,Appendix C
IFMD_0962,translation,TRW_0223,Dreams of Steel‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,رویاهای پولادین,Royāhā-ye Pulādin,Dreams of Steel,official_translation,FA_0106,Glen Cook,گلن کوک,TR_0017,Aida Keshvari,آیدا کشوری,1990,1396,no,NA,,,Appendix C
IFMD_0963,translation,TRW_0224,The People of Sparks,سایه‌های ابدی,Sāyeh-hā-ye Abadi,Eternal Shadows,ai_literal_gloss,FA_0106,Glen Cook,گلن کوک,TR_0017,Aida Keshvari,آیدا کشوری,2004,1394,no,NA,,,Appendix C
IFMD_0964,translation,TRW_0225,The Silver Spike,سرنیزه نقره‌ای,Sarneyzeh-ye Noghre'i,The Silver Spike,official_translation,FA_0106,Glen Cook,گلن کوک,TR_0017,Aida Keshvari,آیدا کشوری,1989,1395,no,NA,,,Appendix C
IFMD_0965,translation,TRW_0226,Water Sleeps,سکوت آب,Sokut-e Āb,Silence of Water,ai_literal_gloss,FA_0106,Glen Cook,گلن کوک,TR_0017,Aida Keshvari,آیدا کشوری,1999,1399,no,NA,,,Appendix C
IFMD_0966,translation,TRW_0227,The Bleak Company‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,فصل حزن,Fasl-e Hozn,Season of Sorrow,ai_literal_gloss,FA_0106,Glen Cook,گلن کوک,TR_0017,Aida Keshvari,آیدا کشوری,1992,1396,no,NA,,,Appendix C
IFMD_0967,translation,TRW_0228,The Black Company,گروهان سیاه,Goruhān-e Siyāh,The Black Company,official_translation,FA_0106,Glen Cook,گلن کوک,TR_0017,Aida Keshvari,آیدا کشوری,1984,1393,yes,2,,,Appendix C
IFMD_0968,translation,TRW_0229,Elidor‬,الیدور,Elidor,Elidor,official_translation,FA_0003,Alan Garner,آلن گارنر,TR_0575,Shahram Rajabzadeh,ش‍ه‍رام‌ رج‍ب‌زاده‌,1965,1384,yes,2,,,Appendix C
IFMD_0969,translation,TRW_0230,A Book of Goblins‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,کتاب دیوها,Ketāb-e Divhā,The Book of Demons/Goblins,ai_literal_gloss,FA_0003,Alan Garner,آلن گارنر,TR_0565,Shahedeh Saeidi,ش‍اه‍ده‌ س‍ع‍ی‍دی,1972,1395,no,NA,,,Appendix C
